Timestamp(ms),Current(uA)
9.08,20.220
9.09,20.352
9.1,20.176
9.11,20.264
9.12,20.352
9.13,20.615
9.14,20.483
9.15,20.352
9.16,20.527
9.17,20.264
9.18,20.308
9.19,20.308
9.2,20.483
9.21,20.615
9.22,20.571
9.23,20.527
9.24,20.483
9.25,20.571
9.26,20.483
9.27,20.439
9.28,20.396
9.29,20.571
9.3,20.615
9.31,20.615
9.32,20.703
9.33,20.615
9.34,20.747
9.35,20.791
9.36,20.571
9.37,20.747
9.38,20.879
9.39,20.879
9.4,20.879
9.41,21.055
9.42,21.098
9.43,21.011
9.44,20.923
9.45,21.055
9.46,21.230
9.47,21.098
9.48,21.230
9.49,21.011
9.5,21.142
9.51,21.142
9.52,21.098
9.53,20.967
9.54,21.011
9.55,20.879
9.56,20.923
9.57,20.747
9.58,20.923
9.59,20.747
9.6,20.879
9.61,20.747
9.62,20.791
9.63,20.835
9.64,20.879
9.65,20.967
9.66,20.967
9.67,20.923
9.68,20.835
9.69,20.835
9.7,20.835
9.71,20.835
9.72,20.967
9.73,21.055
9.74,20.835
9.75,21.011
9.76,21.055
9.77,20.923
9.78,21.098
9.79,20.967
9.8,20.923
9.81,20.967
9.82,20.879
9.83,20.835
9.84,20.791
9.85,20.835
9.86,20.659
9.87,20.747
9.88,20.703
9.89,20.703
9.9,20.571
9.91,20.483
9.92,20.527
9.93,20.352
9.94,20.527
9.95,20.571
9.96,20.571
9.97,20.571
9.98,20.527
9.99,20.659
10,20.615
10.01,20.396
10.02,20.483
10.03,20.483
10.04,20.527
10.05,20.396
10.06,20.527
10.07,20.439
10.08,20.439
10.09,20.352
10.1,20.483
10.11,20.439
10.12,20.132
10.13,20.132
10.14,20.176
10.15,20.264
10.16,20.220
10.17,20.176
10.18,20.264
10.19,20.264
10.2,20.352
10.21,20.352
10.22,20.308
10.23,20.220
10.24,20.352
10.25,20.220
10.26,20.132
10.27,20.439
10.28,20.264
10.29,20.264
10.3,20.352
10.31,20.220
10.32,20.352
10.33,20.352
10.34,20.176
10.35,20.132
10.36,20.176
10.37,20.352
10.38,20.264
10.39,20.088
10.4,20.132
10.41,20.044
10.42,20.176
10.43,20.176
10.44,19.868
10.45,19.781
10.46,19.868
10.47,19.693
10.48,19.868
10.49,19.781
10.5,19.781
10.51,19.824
10.52,19.912
10.53,20.000
10.54,19.912
10.55,20.176
10.56,19.912
10.57,19.781
10.58,20.088
10.59,19.868
10.6,19.912
10.61,20.044
10.62,20.176
10.63,20.088
10.64,20.352
10.65,19.912
10.66,19.912
10.67,19.824
10.68,20.000
10.69,20.088
