Timestamp(ms),Current(uA)
110.63,9.179
110.64,9.574
110.65,9.442
110.66,9.267
110.67,8.784
110.68,9.135
110.69,9.618
110.7,9.618
110.71,9.091
110.72,9.267
110.73,9.574
110.74,9.574
110.75,9.530
110.76,9.662
110.77,9.574
110.78,9.486
110.79,9.442
110.8,9.618
110.81,9.970
110.82,9.530
110.83,9.486
110.84,9.486
110.85,9.355
110.86,9.399
110.87,9.355
110.88,10.014
110.89,9.706
110.9,9.399
110.91,9.311
110.92,9.399
110.93,9.574
110.94,9.135
110.95,9.135
110.96,9.618
110.97,9.662
110.98,9.399
110.99,9.750
111,9.486
111.01,9.399
111.02,9.091
111.03,9.442
111.04,9.794
111.05,9.442
111.06,9.267
111.07,9.311
111.08,9.618
111.09,9.047
111.1,9.179
111.11,9.486
111.12,9.530
111.13,9.355
111.14,9.223
111.15,9.530
111.16,9.618
111.17,9.223
111.18,9.399
111.19,9.618
111.2,9.618
111.21,9.530
111.22,9.267
111.23,9.486
111.24,9.399
111.25,9.267
111.26,9.179
111.27,9.442
111.28,9.223
111.29,8.915
111.3,9.179
111.31,9.223
111.32,8.784
111.33,8.915
111.34,9.442
111.35,9.355
111.36,9.267
111.37,8.915
111.38,9.442
111.39,9.574
111.4,8.959
111.41,9.355
111.42,9.267
111.43,9.223
111.44,9.135
111.45,8.784
111.46,9.267
111.47,9.135
111.48,8.784
111.49,9.267
111.5,9.179
111.51,9.530
111.52,9.486
111.53,9.399
111.54,9.442
111.55,9.267
111.56,9.311
111.57,9.486
111.58,9.267
111.59,9.442
111.6,9.267
111.61,9.223
111.62,9.662
111.63,9.399
111.64,9.091
111.65,9.355
111.66,9.618
111.67,9.179
111.68,9.047
111.69,9.486
111.7,9.442
111.71,9.047
111.72,8.915
111.73,9.223
111.74,9.223
111.75,9.267
111.76,8.740
111.77,9.311
111.78,9.399
111.79,9.223
111.8,9.355
111.81,9.135
111.82,9.486
111.83,9.662
111.84,9.794
111.85,9.750
111.86,9.618
111.87,9.486
111.88,9.530
111.89,9.355
111.9,9.838
111.91,9.794
111.92,9.179
111.93,9.311
111.94,9.399
111.95,9.574
111.96,9.970
111.97,9.311
111.98,9.311
111.99,9.662
112,9.970
112.01,9.530
112.02,9.311
112.03,9.223
112.04,9.442
112.05,9.706
112.06,9.618
112.07,9.442
112.08,9.442
112.09,9.223
112.1,9.267
112.11,9.794
112.12,9.750
112.13,9.794
112.14,9.574
112.15,9.091
112.16,9.311
112.17,9.618
112.18,9.574
112.19,9.399
112.2,9.530
112.21,9.223
112.22,9.486
112.23,9.530
112.24,9.618
112.25,9.574
112.26,9.047
112.27,9.618
112.28,9.838
112.29,9.882
112.3,9.838
112.31,9.311
112.32,9.179
112.33,9.399
112.34,9.926
112.35,10.014
112.36,9.970
112.37,9.486
112.38,9.442
112.39,9.662
112.4,9.794
112.41,9.882
112.42,9.179
112.43,9.179
112.44,9.399
112.45,9.574
112.46,9.838
112.47,9.706
112.48,9.267
112.49,9.135
112.5,9.706
112.51,9.486
112.52,9.442
112.53,9.355
112.54,8.520
112.55,9.047
112.56,9.838
112.57,9.794
112.58,9.794
112.59,9.091
112.6,9.267
112.61,9.706
112.62,9.926
112.63,10.101
112.64,9.794
112.65,9.970
112.66,10.277
112.67,11.068
112.68,11.068
112.69,10.760
112.7,9.794
112.71,9.311
112.72,9.618
112.73,10.321
112.74,10.101
112.75,9.794
112.76,9.618
112.77,9.838
112.78,10.321
112.79,10.760
112.8,11.244
112.81,11.156
112.82,10.672
112.83,10.057
112.84,10.101
112.85,9.882
112.86,10.101
112.87,10.277
112.88,10.585
112.89,11.112
112.9,10.892
112.91,10.321
112.92,9.970
112.93,9.530
112.94,9.442
112.95,10.101
112.96,10.585
112.97,10.629
112.98,11.024
112.99,10.497
113,10.233
113.01,9.750
113.02,10.101
113.03,9.574
113.04,9.706
113.05,10.101
113.06,10.409
113.07,10.892
113.08,10.629
113.09,10.145
113.1,9.311
113.11,9.091
113.12,9.882
113.13,10.189
113.14,10.277
113.15,10.277
113.16,10.497
113.17,10.409
113.18,10.057
113.19,9.838
113.2,9.530
113.21,9.530
113.22,10.145
113.23,10.409
113.24,10.892
113.25,10.892
113.26,10.189
113.27,10.057
113.28,10.101
113.29,10.101
113.3,10.453
113.31,10.453
113.32,10.892
113.33,11.068
113.34,10.980
113.35,10.101
113.36,9.662
113.37,9.706
113.38,9.574
113.39,9.311
113.4,9.618
113.41,9.530
113.42,9.926
113.43,10.892
113.44,11.156
113.45,11.068
113.46,10.014
113.47,9.530
113.48,9.618
113.49,9.486
113.5,9.618
113.51,9.135
113.52,9.267
113.53,9.442
113.54,9.926
113.55,10.101
113.56,10.145
113.57,10.101
113.58,10.233
113.59,9.794
113.6,9.618
113.61,9.223
113.62,9.223
113.63,9.926
113.64,10.057
113.65,10.233
113.66,10.497
113.67,10.321
113.68,10.057
113.69,9.750
113.7,9.223
113.71,9.530
113.72,10.145
113.73,10.321
113.74,10.453
113.75,9.882
113.76,9.926
113.77,9.486
