Timestamp(ms),Current(uA),D0-D7
300.4,3.139,10000000
300.41,3.183,10000000
300.42,3.007,10000000
300.43,3.139,10000000
300.44,3.007,10000000
300.45,3.007,10000000
300.46,3.051,10000000
300.47,3.007,10000000
300.48,3.007,10000000
300.49,2.92,10000000
300.5,3.007,10000000
300.51,2.92,10000000
300.52,3.007,10000000
300.53,3.007,10000000
300.54,3.007,10000000
300.55,2.92,10000000
300.56,2.92,10000000
300.57,3.051,10000000
300.58,2.964,10000000
300.59,3.007,10000000
300.6,3.051,10000000
300.61,3.139,10000000
300.62,3.271,10000000
300.63,3.183,10000000
300.64,3.007,10000000
300.65,3.095,10000000
300.66,2.964,10000000
300.67,3.007,10000000
300.68,2.964,10000000
300.69,3.007,10000000
300.7,3.095,10000000
300.71,2.964,10000000
300.72,3.051,10000000
300.73,2.92,10000000
300.74,3.007,10000000
300.75,3.007,10000000
300.76,3.095,10000000
300.77,3.139,10000000
300.78,3.139,10000000
300.79,3.183,10000000
300.8,3.271,10000000
300.81,3.095,10000000
300.82,3.183,10000000
300.83,3.183,10000000
300.84,2.92,10000000
300.85,3.007,10000000
300.86,2.964,10000000
300.87,3.007,10000000
300.88,3.051,10000000
300.89,3.051,10000000
300.9,2.832,10000000
300.91,2.964,10000000
300.92,2.92,10000000
300.93,3.007,10000000
300.94,3.051,10000000
300.95,3.007,10000000
300.96,3.139,10000000
300.97,3.095,10000000
300.98,3.007,10000000
300.99,3.139,10000000
301,3.007,10000000
301.01,2.92,10000000
301.02,3.051,10000000
301.03,3.007,10000000
301.04,2.964,10000000
301.05,2.964,10000000
301.06,3.139,10000000
301.07,3.051,10000000
301.08,3.095,10000000
301.09,3.139,10000000
301.1,3.183,10000000
301.11,3.007,10000000
301.12,3.095,10000000
301.13,3.271,10000000
301.14,3.139,10000000
301.15,3.095,10000000
301.16,3.007,10000000
301.17,3.139,10000000
301.18,3.095,10000000
301.19,3.095,10000000
301.2,3.051,10000000
301.21,3.051,10000000
301.22,2.964,10000000
301.23,3.007,10000000
301.24,2.92,10000000
301.25,2.92,10000000
301.26,3.007,10000000
301.27,3.095,10000000
301.28,3.007,10000000
301.29,3.051,10000000
301.3,3.095,10000000
301.31,2.92,10000000
301.32,3.051,10000000
301.33,2.964,10000000
301.34,2.964,10000000
301.35,3.007,10000000
301.36,3.051,10000000
301.37,3.095,10000000
301.38,3.139,10000000
301.39,2.964,10000000
301.4,3.095,10000000
301.41,3.051,10000000
301.42,3.095,10000000
301.43,3.095,10000000
301.44,3.095,10000000
301.45,2.92,10000000
301.46,2.964,10000000
301.47,3.007,10000000
301.48,3.139,10000000
301.49,3.095,10000000
301.5,3.139,10000000
301.51,3.095,10000000
301.52,3.007,10000000
301.53,3.095,10000000
301.54,3.051,10000000
301.55,2.92,10000000
301.56,3.095,10000000
301.57,3.139,10000000
301.58,3.051,10000000
301.59,2.964,10000000
301.6,3.007,10000000
301.61,2.964,10000000
301.62,2.964,10000000
301.63,3.007,10000000
301.64,3.007,10000000
301.65,3.095,10000000
301.66,3.007,10000000
301.67,3.095,10000000
301.68,2.92,10000000
301.69,3.095,10000000
301.7,3.051,10000000
301.71,3.051,10000000
301.72,3.007,10000000
301.73,3.007,10000000
301.74,2.964,10000000
301.75,2.788,10000000
301.76,2.964,10000000
301.77,3.095,10000000
301.78,3.007,10000000
301.79,3.007,10000000
301.8,2.92,10000000
301.81,3.051,10000000
301.82,3.007,10000000
301.83,3.095,10000000
301.84,3.095,10000000
301.85,2.92,10000000
301.86,3.139,10000000
301.87,3.271,10000000
301.88,3.007,10000000
301.89,3.139,10000000
301.9,3.139,10000000
301.91,3.051,10000000
301.92,2.832,10000000
301.93,2.964,10000000
301.94,3.007,10000000
301.95,2.92,10000000
301.96,3.139,10000000
301.97,3.007,10000000
301.98,3.007,10000000
301.99,3.051,10000000
302,2.92,10000000
302.01,2.964,10000000
302.02,2.876,10000000
302.03,2.964,10000000
302.04,2.964,10000000
302.05,3.095,10000000
302.06,3.007,10000000
302.07,3.051,10000000
302.08,2.964,10000000
302.09,3.007,10000000
302.1,3.007,10000000
302.11,3.007,10000000
302.12,3.095,10000000
302.13,3.007,10000000
302.14,3.139,10000000
302.15,3.139,10000000
302.16,3.183,10000000
302.17,3.007,10000000
302.18,3.139,10000000
302.19,3.007,10000000
302.2,2.964,10000000
302.21,3.007,10000000
302.22,2.964,10000000
302.23,2.876,10000000
302.24,3.095,10000000
302.25,3.051,10000000
302.26,3.095,10000000
302.27,3.139,10000000
302.28,3.095,10000000
302.29,3.095,10000000
302.3,3.051,10000000
302.31,3.183,10000000
302.32,3.095,10000000
302.33,3.007,10000000
302.34,3.095,10000000
302.35,2.876,10000000
302.36,3.051,10000000
302.37,3.183,10000000
302.38,3.051,10000000
302.39,3.095,10000000
302.4,3.051,10000000
302.41,3.095,10000000
302.42,2.964,10000000
302.43,3.007,10000000
302.44,3.007,10000000
302.45,3.051,10000000
302.46,2.92,10000000
302.47,3.051,10000000
302.48,3.051,10000000
302.49,3.007,10000000
302.5,3.051,10000000
302.51,3.183,10000000
302.52,3.139,10000000
302.53,3.007,10000000
302.54,3.095,10000000
302.55,2.964,10000000
302.56,3.183,10000000
302.57,3.051,10000000
302.58,2.964,10000000
302.59,3.095,10000000
302.6,2.964,10000000
302.61,3.051,10000000
302.62,3.007,10000000
302.63,2.964,10000000
302.64,2.964,10000000
302.65,2.876,10000000
302.66,2.92,10000000
302.67,2.964,10000000
302.68,3.139,10000000
302.69,2.92,10000000
302.7,3.139,10000000
302.71,3.139,10000000
302.72,3.095,10000000
302.73,3.139,10000000
302.74,3.095,10000000
302.75,3.139,10000000
302.76,2.92,10000000
302.77,3.051,10000000
302.78,2.876,10000000
302.79,2.964,10000000
302.8,2.964,10000000
302.81,3.227,10000000
302.82,3.139,10000000
302.83,3.139,10000000
302.84,3.095,10000000
302.85,2.92,10000000
302.86,3.051,10000000
302.87,2.964,10000000
302.88,3.095,10000000
302.89,2.92,10000000
302.9,2.92,10000000
302.91,2.92,10000000
302.92,2.832,10000000
302.93,2.92,10000000
302.94,3.051,10000000
302.95,3.095,10000000
302.96,3.007,10000000
302.97,3.315,10000000
302.98,3.227,10000000
302.99,3.007,10000000
303,3.095,10000000
303.01,3.007,10000000
303.02,3.315,10000000
303.03,3.139,10000000
303.04,3.139,10000000
303.05,3.139,10000000
303.06,3.139,10000000
303.07,3.139,10000000
303.08,3.139,10000000
303.09,2.964,10000000
303.1,2.92,10000000
303.11,3.095,10000000
303.12,3.007,10000000
303.13,3.051,10000000
303.14,3.051,10000000
303.15,3.051,10000000
303.16,2.832,10000000
303.17,2.92,10000000
303.18,3.051,10000000
303.19,3.095,10000000
303.2,3.051,10000000
303.21,2.832,10000000
303.22,3.007,10000000
303.23,2.964,10000000
303.24,3.007,10000000
303.25,2.92,10000000
303.26,3.051,10000000
303.27,3.051,10000000
303.28,3.051,10000000
303.29,3.007,10000000
303.3,2.964,10000000
303.31,3.139,10000000
303.32,3.227,10000000
303.33,3.007,10000000
303.34,3.007,10000000
303.35,3.007,10000000
303.36,3.007,10000000
303.37,3.051,10000000
303.38,2.92,10000000
303.39,2.832,10000000
303.4,3.051,10000000
303.41,3.051,10000000
303.42,3.007,10000000
303.43,3.227,10000000
303.44,3.227,10000000
303.45,3.051,10000000
303.46,2.964,10000000
303.47,2.964,10000000
303.48,3.007,10000000
303.49,3.139,10000000
303.5,3.095,10000000
303.51,3.095,10000000
303.52,3.007,10000000
303.53,3.139,10000000
303.54,3.007,10000000
303.55,3.007,10000000
303.56,3.095,10000000
303.57,3.051,10000000
303.58,3.051,10000000
303.59,3.007,10000000
303.6,2.964,10000000
303.61,3.051,10000000
303.62,3.095,10000000
303.63,3.051,10000000
303.64,3.095,10000000
303.65,2.92,10000000
303.66,3.139,10000000
303.67,2.92,10000000
303.68,3.139,10000000
303.69,3.051,10000000
303.7,3.139,10000000
303.71,3.139,10000000
303.72,2.92,10000000
303.73,3.139,10000000
303.74,3.051,10000000
303.75,3.139,10000000
303.76,3.183,10000000
303.77,2.964,10000000
303.78,3.095,10000000
303.79,3.139,10000000
303.8,3.139,10000000
303.81,2.964,10000000
303.82,3.007,10000000
303.83,2.964,10000000
303.84,3.139,10000000
303.85,2.92,10000000
303.86,2.964,10000000
303.87,3.051,10000000
303.88,2.876,10000000
303.89,2.964,10000000
303.9,2.964,10000000
303.91,3.007,10000000
303.92,3.095,10000000
303.93,3.139,10000000
303.94,3.007,10000000
303.95,3.051,10000000
303.96,3.139,10000000
303.97,3.051,10000000
303.98,3.051,10000000
303.99,3.051,10000000
304,3.183,10000000
304.01,3.095,10000000
304.02,3.007,10000000
304.03,2.92,10000000
304.04,3.007,10000000
304.05,3.051,10000000
304.06,3.007,10000000
304.07,3.139,10000000
304.08,2.92,10000000
304.09,2.92,10000000
304.1,2.964,10000000
304.11,3.051,10000000
304.12,3.007,10000000
304.13,2.92,10000000
304.14,2.964,10000000
304.15,3.051,10000000
304.16,3.095,10000000
304.17,3.095,10000000
304.18,3.051,10000000
304.19,3.139,10000000
304.2,3.051,10000000
304.21,3.007,10000000
304.22,2.964,10000000
304.23,2.92,10000000
304.24,3.051,10000000
304.25,3.051,10000000
304.26,3.051,10000000
304.27,3.183,10000000
304.28,3.183,10000000
304.29,3.095,10000000
304.3,3.051,10000000
304.31,3.007,10000000
304.32,3.007,10000000
304.33,3.095,10000000
304.34,3.007,10000000
304.35,2.964,10000000
304.36,3.139,10000000
304.37,3.051,10000000
304.38,3.139,10000000
304.39,3.139,10000000
304.4,2.964,10000000
304.41,2.92,10000000
304.42,2.92,10000000
304.43,3.051,10000000
304.44,3.139,10000000
304.45,2.964,10000000
304.46,3.051,10000000
304.47,3.051,10000000
304.48,2.964,10000000
304.49,3.007,10000000
304.5,3.095,10000000
304.51,3.095,10000000
304.52,3.139,10000000
304.53,3.139,10000000
304.54,2.964,10000000
304.55,3.139,10000000
304.56,2.964,10000000
304.57,3.007,10000000
304.58,2.92,10000000
304.59,3.051,10000000
304.6,3.007,10000000
304.61,2.964,10000000
304.62,3.007,10000000
304.63,3.051,10000000
304.64,3.007,10000000
304.65,3.051,10000000
304.66,2.964,10000000
304.67,3.095,10000000
304.68,3.227,10000000
304.69,3.139,10000000
304.7,3.051,10000000
304.71,3.227,10000000
304.72,3.051,10000000
304.73,2.92,10000000
304.74,3.051,10000000
304.75,3.183,10000000
304.76,3.095,10000000
304.77,3.227,10000000
304.78,3.095,10000000
304.79,3.007,10000000
304.8,3.007,10000000
304.81,2.876,10000000
304.82,3.139,10000000
304.83,2.92,10000000
304.84,3.051,10000000
304.85,3.095,10000000
304.86,3.007,10000000
304.87,2.832,10000000
304.88,3.051,10000000
304.89,3.095,10000000
304.9,3.007,10000000
304.91,3.007,10000000
304.92,3.139,10000000
304.93,3.095,10000000
304.94,3.051,10000000
304.95,3.139,10000000
304.96,3.139,10000000
304.97,3.051,10000000
304.98,3.183,10000000
304.99,3.095,10000000
305,3.051,10000000
305.01,3.007,10000000
305.02,3.007,10000000
305.03,3.007,10000000
305.04,3.007,10000000
305.05,3.051,10000000
305.06,3.007,10000000
305.07,3.139,10000000
305.08,2.964,10000000
305.09,2.964,10000000
305.1,3.051,10000000
305.11,2.92,10000000
305.12,2.92,10000000
305.13,3.007,10000000
305.14,2.964,10000000
305.15,3.007,10000000
305.16,3.007,10000000
305.17,3.051,10000000
305.18,3.139,10000000
305.19,3.183,10000000
305.2,3.139,10000000
305.21,3.007,10000000
305.22,3.051,10000000
305.23,3.139,10000000
305.24,3.007,10000000
305.25,3.007,10000000
305.26,3.051,10000000
305.27,3.051,10000000
305.28,2.92,10000000
305.29,3.095,10000000
305.3,3.007,10000000
305.31,3.095,10000000
305.32,3.007,10000000
305.33,3.139,10000000
305.34,3.051,10000000
305.35,3.007,10000000
305.36,2.964,10000000
305.37,2.832,10000000
305.38,2.92,10000000
305.39,3.007,10000000
305.4,3.007,10000000
305.41,2.92,10000000
305.42,3.139,10000000
305.43,3.095,10000000
305.44,3.051,10000000
305.45,2.92,10000000
305.46,3.139,10000000
305.47,3.271,10000000
305.48,3.183,10000000
305.49,3.139,10000000
305.5,3.139,10000000
305.51,3.227,10000000
305.52,2.92,10000000
305.53,3.051,10000000
305.54,3.051,10000000
305.55,3.095,10000000
305.56,3.095,10000000
305.57,3.139,10000000
305.58,3.095,10000000
305.59,2.92,10000000
305.6,2.92,10000000
305.61,3.007,10000000
305.62,3.095,10000000
305.63,3.095,10000000
305.64,3.183,10000000
305.65,3.007,10000000
305.66,3.051,10000000
305.67,3.007,10000000
305.68,3.095,10000000
305.69,2.964,10000000
305.7,3.139,10000000
305.71,3.139,10000000
305.72,2.92,10000000
305.73,3.095,10000000
305.74,3.183,10000000
305.75,3.051,10000000
305.76,3.139,10000000
305.77,3.007,10000000
305.78,3.051,10000000
305.79,2.964,10000000
305.8,3.007,10000000
305.81,3.139,10000000
305.82,3.139,10000000
305.83,2.964,10000000
305.84,2.92,10000000
305.85,3.051,10000000
305.86,2.92,10000000
305.87,2.92,10000000
305.88,2.964,10000000
305.89,2.964,10000000
305.9,3.139,10000000
305.91,3.007,10000000
305.92,2.964,10000000
305.93,3.007,10000000
305.94,2.964,10000000
305.95,3.007,10000000
305.96,3.007,10000000
305.97,3.139,10000000
305.98,3.051,10000000
305.99,3.051,10000000
306,2.964,10000000
306.01,3.183,10000000
306.02,3.139,10000000
306.03,3.095,10000000
306.04,3.095,10000000
306.05,3.007,10000000
306.06,3.095,10000000
306.07,3.183,10000000
306.08,3.007,10000000
306.09,3.139,10000000
306.1,3.051,10000000
306.11,3.051,10000000
306.12,3.095,10000000
306.13,3.051,10000000
306.14,3.139,10000000
306.15,3.051,10000000
306.16,3.007,10000000
306.17,3.007,10000000
306.18,3.051,10000000
306.19,3.007,10000000
306.2,3.007,10000000
306.21,3.139,10000000
306.22,3.051,10000000
306.23,3.139,10000000
306.24,3.227,10000000
306.25,3.139,10000000
306.26,3.183,10000000
306.27,3.095,10000000
306.28,3.095,10000000
306.29,3.227,10000000
306.3,3.095,10000000
306.31,3.139,10000000
306.32,3.183,10000000
306.33,3.095,10000000
306.34,3.139,10000000
306.35,3.095,10000000
306.36,3.139,10000000
306.37,3.051,10000000
306.38,3.051,10000000
306.39,2.964,10000000
306.4,2.92,10000000
306.41,2.964,10000000
306.42,2.964,10000000
306.43,3.139,10000000
306.44,3.007,10000000
306.45,2.92,10000000
306.46,3.139,10000000
306.47,3.007,10000000
306.48,3.139,10000000
306.49,3.095,10000000
306.5,2.964,10000000
306.51,3.051,10000000
306.52,3.095,10000000
306.53,2.964,10000000
306.54,3.095,10000000
306.55,3.007,10000000
306.56,3.051,10000000
306.57,3.007,10000000
306.58,3.139,10000000
306.59,3.139,10000000
306.6,3.095,10000000
306.61,3.007,10000000
306.62,3.139,10000000
306.63,3.007,10000000
306.64,2.92,10000000
306.65,3.139,10000000
306.66,3.095,10000000
306.67,3.095,10000000
306.68,3.095,10000000
306.69,3.139,10000000
306.7,3.183,10000000
306.71,3.051,10000000
306.72,3.095,10000000
306.73,3.183,10000000
306.74,3.051,10000000
306.75,2.92,10000000
306.76,3.139,10000000
306.77,3.095,10000000
306.78,3.095,10000000
306.79,2.964,10000000
306.8,3.183,10000000
306.81,3.095,10000000
306.82,3.095,10000000
306.83,3.007,10000000
306.84,3.139,10000000
306.85,3.183,10000000
306.86,3.095,10000000
306.87,2.92,10000000
306.88,3.051,10000000
306.89,3.095,10000000
306.9,2.964,10000000
306.91,2.964,10000000
306.92,3.051,10000000
306.93,2.92,10000000
306.94,3.007,10000000
306.95,2.92,10000000
306.96,3.095,10000000
306.97,3.007,10000000
306.98,3.139,10000000
306.99,3.007,10000000
307,2.876,10000000
307.01,3.051,10000000
307.02,3.007,10000000
307.03,2.832,10000000
307.04,3.007,10000000
307.05,2.92,10000000
307.06,3.095,10000000
307.07,3.051,10000000
307.08,3.051,10000000
307.09,3.007,10000000
307.1,3.051,10000000
307.11,2.964,10000000
307.12,2.92,10000000
307.13,2.832,10000000
307.14,3.007,10000000
307.15,2.876,10000000
307.16,2.964,10000000
307.17,3.007,10000000
307.18,2.92,10000000
307.19,3.139,10000000
307.2,3.051,10000000
307.21,3.051,10000000
307.22,3.007,10000000
307.23,3.139,10000000
307.24,3.271,10000000
307.25,3.183,10000000
307.26,3.095,10000000
307.27,3.095,10000000
307.28,3.095,10000000
307.29,3.139,10000000
307.3,3.095,10000000
307.31,3.007,10000000
307.32,3.007,10000000
307.33,2.964,10000000
307.34,2.964,10000000
307.35,3.051,10000000
307.36,3.095,10000000
307.37,3.095,10000000
307.38,3.007,10000000
307.39,2.92,10000000
307.4,3.007,10000000
307.41,3.095,10000000
307.42,3.095,10000000
307.43,3.051,10000000
307.44,2.92,10000000
307.45,3.051,10000000
307.46,3.139,10000000
307.47,3.051,10000000
307.48,2.964,10000000
307.49,3.007,10000000
307.5,3.051,10000000
307.51,3.007,10000000
307.52,2.92,10000000
307.53,2.964,10000000
307.54,3.095,10000000
307.55,3.139,10000000
307.56,3.183,10000000
307.57,3.007,10000000
307.58,3.051,10000000
307.59,3.007,10000000
307.6,3.051,10000000
307.61,3.183,10000000
307.62,3.007,10000000
307.63,3.051,10000000
307.64,2.92,10000000
307.65,2.964,10000000
307.66,3.139,10000000
307.67,3.051,10000000
307.68,3.051,10000000
307.69,3.051,10000000
307.7,3.051,10000000
307.71,3.139,10000000
307.72,3.095,10000000
307.73,2.964,10000000
307.74,3.095,10000000
307.75,3.051,10000000
307.76,3.227,10000000
307.77,3.095,10000000
307.78,2.92,10000000
307.79,2.92,10000000
307.8,3.007,10000000
307.81,2.92,10000000
307.82,2.964,10000000
307.83,3.139,10000000
307.84,3.139,10000000
307.85,3.183,10000000
307.86,3.007,10000000
307.87,2.964,10000000
307.88,3.095,10000000
307.89,3.007,10000000
307.9,2.92,10000000
307.91,3.051,10000000
307.92,2.964,10000000
307.93,2.92,10000000
307.94,3.051,10000000
307.95,3.139,10000000
307.96,3.051,10000000
307.97,3.051,10000000
307.98,3.051,10000000
307.99,3.007,10000000
308,3.227,10000000
308.01,3.095,10000000
308.02,3.007,10000000
308.03,2.964,10000000
308.04,3.007,10000000
308.05,3.051,10000000
308.06,3.051,10000000
308.07,3.007,10000000
308.08,3.139,10000000
308.09,3.007,10000000
308.1,3.007,10000000
308.11,2.964,10000000
308.12,2.92,10000000
308.13,2.964,10000000
308.14,3.051,10000000
308.15,3.051,10000000
308.16,3.051,10000000
308.17,3.139,10000000
308.18,3.315,10000000
308.19,3.007,10000000
308.2,2.964,10000000
308.21,2.832,10000000
308.22,3.095,10000000
308.23,3.139,10000000
308.24,3.095,10000000
308.25,3.139,10000000
308.26,3.007,10000000
308.27,3.051,10000000
308.28,3.007,10000000
308.29,2.964,10000000
308.3,3.051,10000000
308.31,3.007,10000000
308.32,3.051,10000000
308.33,3.095,10000000
308.34,2.92,10000000
308.35,3.007,10000000
308.36,3.139,10000000
308.37,3.095,10000000
308.38,2.92,10000000
308.39,3.051,10000000
308.4,2.92,10000000
308.41,3.051,10000000
308.42,2.964,10000000
308.43,3.139,10000000
308.44,3.007,10000000
308.45,3.007,10000000
308.46,2.832,10000000
308.47,2.964,10000000
308.48,3.007,10000000
308.49,3.051,10000000
308.5,2.92,10000000
308.51,3.051,10000000
308.52,3.007,10000000
308.53,3.139,10000000
308.54,3.227,10000000
308.55,3.139,10000000
308.56,3.095,10000000
308.57,3.051,10000000
308.58,3.227,10000000
308.59,3.051,10000000
308.6,3.139,10000000
308.61,3.095,10000000
308.62,3.051,10000000
308.63,3.051,10000000
308.64,3.007,10000000
308.65,2.964,10000000
308.66,2.92,10000000
308.67,2.92,10000000
308.68,2.964,10000000
308.69,3.007,10000000
308.7,2.876,10000000
308.71,3.095,10000000
308.72,2.92,10000000
308.73,2.964,10000000
308.74,2.964,10000000
308.75,3.051,10000000
308.76,2.92,10000000
308.77,2.964,10000000
308.78,2.964,10000000
308.79,3.095,10000000
308.8,3.139,10000000
308.81,3.095,10000000
308.82,3.095,10000000
308.83,3.095,10000000
308.84,3.051,10000000
308.85,3.139,10000000
308.86,2.92,10000000
308.87,3.183,10000000
308.88,3.315,10000000
308.89,3.051,10000000
308.9,3.051,10000000
308.91,3.007,10000000
308.92,3.007,10000000
308.93,3.095,10000000
308.94,3.095,10000000
308.95,3.139,10000000
308.96,3.183,10000000
308.97,3.051,10000000
308.98,3.139,10000000
308.99,3.095,10000000
309,3.139,10000000
309.01,2.964,10000000
309.02,3.007,10000000
309.03,2.92,10000000
309.04,2.876,10000000
309.05,3.007,10000000
309.06,3.007,10000000
309.07,3.139,10000000
309.08,3.051,10000000
309.09,2.964,10000000
309.1,3.007,10000000
309.11,2.964,10000000
309.12,2.92,10000000
309.13,3.051,10000000
309.14,3.051,10000000
309.15,3.051,10000000
309.16,3.051,10000000
309.17,3.139,10000000
309.18,2.92,10000000
309.19,3.007,10000000
309.2,3.007,10000000
309.21,3.007,10000000
309.22,3.095,10000000
309.23,3.051,10000000
309.24,2.832,10000000
309.25,3.051,10000000
309.26,3.139,10000000
309.27,3.007,10000000
309.28,2.92,10000000
309.29,3.139,10000000
309.3,3.139,10000000
309.31,3.183,10000000
309.32,3.139,10000000
309.33,3.139,10000000
309.34,3.007,10000000
309.35,3.051,10000000
309.36,3.007,10000000
309.37,3.007,10000000
309.38,3.007,10000000
309.39,3.007,10000000
309.4,3.139,10000000
